ws1,ws2,pmax1,pmax2,fout_name
-3.5535e-05,0.00103845,1.000097944613584,1.0000108733776094,417
-3.5535e-05,0.00103845,1.000097944613584,1.0000156704935528,418
-3.5535e-05,0.00103845,1.000097944613584,1.000020467632508,419
-3.5535e-05,0.00103845,1.0001279295763457,1.0000012792147588,420
-3.5535e-05,0.00103845,1.0001279295763457,1.000006076284678,421
-3.5535e-05,0.00103845,1.0001279295763457,1.0000108733776094,422
-3.5535e-05,0.00103845,1.0001279295763457,1.0000156704935528,423
-3.5535e-05,0.00103845,1.0001279295763457,1.000020467632508,424
-6.969e-05,0.00103845,1.0000079951190892,1.0000012792147588,425
-6.969e-05,0.00103845,1.0000079951190892,1.000006076284678,426
-6.969e-05,0.00103845,1.0000079951190892,1.0000108733776094,427
-6.969e-05,0.00103845,1.0000079951190892,1.0000156704935528,428
-6.969e-05,0.00103845,1.0000079951190892,1.000020467632508,429
-6.969e-05,0.00103845,1.0000379773849828,1.0000012792147588,430
-6.969e-05,0.00103845,1.0000379773849828,1.000006076284678,431
-6.969e-05,0.00103845,1.0000379773849828,1.0000108733776094,432
-6.969e-05,0.00103845,1.0000379773849828,1.0000156704935528,433
-6.969e-05,0.00103845,1.0000379773849828,1.000020467632508,434
-6.969e-05,0.00103845,1.0000679605498053,1.0000012792147588,435
-6.969e-05,0.00103845,1.0000679605498053,1.000006076284678,436
-6.969e-05,0.00103845,1.0000679605498053,1.0000108733776094,437
-6.969e-05,0.00103845,1.0000679605498053,1.0000156704935528,438
-6.969e-05,0.00103845,1.0000679605498053,1.000020467632508,439
-6.969e-05,0.00103845,1.000097944613584,1.0000012792147588,440
-6.969e-05,0.00103845,1.000097944613584,1.000006076284678,441
-6.969e-05,0.00103845,1.000097944613584,1.0000108733776094,442
-6.969e-05,0.00103845,1.000097944613584,1.0000156704935528,443
-6.969e-05,0.00103845,1.000097944613584,1.000020467632508,444
-6.969e-05,0.00103845,1.0001279295763457,1.0000012792147588,445
-6.969e-05,0.00103845,1.0001279295763457,1.000006076284678,446
-6.969e-05,0.00103845,1.0001279295763457,1.0000108733776094,447
-6.969e-05,0.00103845,1.0001279295763457,1.0000156704935528,448
-6.969e-05,0.00103845,1.0001279295763457,1.000020467632508,449
-0.000103845,0.00103845,1.0000079951190892,1.0000012792147588,450
-0.000103845,0.00103845,1.0000079951190892,1.000006076284678,451
-0.000103845,0.00103845,1.0000079951190892,1.0000108733776094,452
-0.000103845,0.00103845,1.0000079951190892,1.0000156704935528,453
-0.000103845,0.00103845,1.0000079951190892,1.000020467632508,454
-0.000103845,0.00103845,1.0000379773849828,1.0000012792147588,455
-0.000103845,0.00103845,1.0000379773849828,1.000006076284678,456
-0.000103845,0.00103845,1.0000379773849828,1.0000108733776094,457
-0.000103845,0.00103845,1.0000379773849828,1.0000156704935528,458
-0.000103845,0.00103845,1.0000379773849828,1.000020467632508,459
-0.000103845,0.00103845,1.0000679605498053,1.0000012792147588,460
-0.000103845,0.00103845,1.0000679605498053,1.000006076284678,461
-0.000103845,0.00103845,1.0000679605498053,1.0000108733776094,462
-0.000103845,0.00103845,1.0000679605498053,1.0000156704935528,463
-0.000103845,0.00103845,1.0000679605498053,1.000020467632508,464
-0.000103845,0.00103845,1.000097944613584,1.0000012792147588,465
-0.000103845,0.00103845,1.000097944613584,1.000006076284678,466
-0.000103845,0.00103845,1.000097944613584,1.0000108733776094,467
-0.000103845,0.00103845,1.000097944613584,1.0000156704935528,468
-0.000103845,0.00103845,1.000097944613584,1.000020467632508,469
-0.000103845,0.00103845,1.0001279295763457,1.0000012792147588,470
-0.000103845,0.00103845,1.0001279295763457,1.000006076284678,471
-0.000103845,0.00103845,1.0001279295763457,1.0000108733776094,472
-0.000103845,0.00103845,1.0001279295763457,1.0000156704935528,473
-0.000103845,0.00103845,1.0001279295763457,1.000020467632508,474
-0.000138,0.00103845,1.0000079951190892,1.0000012792147588,475
-0.000138,0.00103845,1.0000079951190892,1.000006076284678,476
-0.000138,0.00103845,1.0000079951190892,1.0000108733776094,477
-0.000138,0.00103845,1.0000079951190892,1.0000156704935528,478
-0.000138,0.00103845,1.0000079951190892,1.000020467632508,479
-0.000138,0.00103845,1.0000379773849828,1.0000012792147588,480
-0.000138,0.00103845,1.0000379773849828,1.000006076284678,481
-0.000138,0.00103845,1.0000379773849828,1.0000108733776094,482
-0.000138,0.00103845,1.0000379773849828,1.0000156704935528,483
-0.000138,0.00103845,1.0000379773849828,1.000020467632508,484
-0.000138,0.00103845,1.0000679605498053,1.0000012792147588,485
-0.000138,0.00103845,1.0000679605498053,1.000006076284678,486
-0.000138,0.00103845,1.0000679605498053,1.0000108733776094,487
-0.000138,0.00103845,1.0000679605498053,1.0000156704935528,488
-0.000138,0.00103845,1.0000679605498053,1.000020467632508,489
-0.000138,0.00103845,1.000097944613584,1.0000012792147588,490
-0.000138,0.00103845,1.000097944613584,1.000006076284678,491
-0.000138,0.00103845,1.000097944613584,1.0000108733776094,492
-0.000138,0.00103845,1.000097944613584,1.0000156704935528,493
-0.000138,0.00103845,1.000097944613584,1.000020467632508,494
-0.000138,0.00103845,1.0001279295763457,1.0000012792147588,495
-0.000138,0.00103845,1.0001279295763457,1.000006076284678,496
-0.000138,0.00103845,1.0001279295763457,1.0000108733776094,497
-0.000138,0.00103845,1.0001279295763457,1.0000156704935528,498
-0.000138,0.00103845,1.0001279295763457,1.000020467632508,499
-1.38e-06,0.00138,1.0000079951190892,1.0000012792147588,500
-1.38e-06,0.00138,1.0000079951190892,1.000006076284678,501
-1.38e-06,0.00138,1.0000079951190892,1.0000108733776094,502
-1.38e-06,0.00138,1.0000079951190892,1.0000156704935528,503
-1.38e-06,0.00138,1.0000079951190892,1.000020467632508,504
-1.38e-06,0.00138,1.0000379773849828,1.0000012792147588,505
-1.38e-06,0.00138,1.0000379773849828,1.000006076284678,506
-1.38e-06,0.00138,1.0000379773849828,1.0000108733776094,507
-1.38e-06,0.00138,1.0000379773849828,1.0000156704935528,508
-1.38e-06,0.00138,1.0000379773849828,1.000020467632508,509
-1.38e-06,0.00138,1.0000679605498053,1.0000012792147588,510
-1.38e-06,0.00138,1.0000679605498053,1.000006076284678,511
-1.38e-06,0.00138,1.0000679605498053,1.0000108733776094,512
-1.38e-06,0.00138,1.0000679605498053,1.0000156704935528,513
-1.38e-06,0.00138,1.0000679605498053,1.000020467632508,514
-1.38e-06,0.00138,1.000097944613584,1.0000012792147588,515
-1.38e-06,0.00138,1.000097944613584,1.000006076284678,516
-1.38e-06,0.00138,1.000097944613584,1.0000108733776094,517
-1.38e-06,0.00138,1.000097944613584,1.0000156704935528,518
-1.38e-06,0.00138,1.000097944613584,1.000020467632508,519
-1.38e-06,0.00138,1.0001279295763457,1.0000012792147588,520
-1.38e-06,0.00138,1.0001279295763457,1.000006076284678,521
-1.38e-06,0.00138,1.0001279295763457,1.0000108733776094,522
-1.38e-06,0.00138,1.0001279295763457,1.0000156704935528,523
-1.38e-06,0.00138,1.0001279295763457,1.000020467632508,524
-3.5535e-05,0.00138,1.0000079951190892,1.0000012792147588,525
-3.5535e-05,0.00138,1.0000079951190892,1.000006076284678,526
-3.5535e-05,0.00138,1.0000079951190892,1.0000108733776094,527
-3.5535e-05,0.00138,1.0000079951190892,1.0000156704935528,528
-3.5535e-05,0.00138,1.0000079951190892,1.000020467632508,529
-3.5535e-05,0.00138,1.0000379773849828,1.0000012792147588,530
-3.5535e-05,0.00138,1.0000379773849828,1.000006076284678,531
-3.5535e-05,0.00138,1.0000379773849828,1.0000108733776094,532
-3.5535e-05,0.00138,1.0000379773849828,1.0000156704935528,533
-3.5535e-05,0.00138,1.0000379773849828,1.000020467632508,534
-3.5535e-05,0.00138,1.0000679605498053,1.0000012792147588,535
-3.5535e-05,0.00138,1.0000679605498053,1.000006076284678,536
-3.5535e-05,0.00138,1.0000679605498053,1.0000108733776094,537
-3.5535e-05,0.00138,1.0000679605498053,1.0000156704935528,538
-3.5535e-05,0.00138,1.0000679605498053,1.000020467632508,539
-3.5535e-05,0.00138,1.000097944613584,1.0000012792147588,540
-3.5535e-05,0.00138,1.000097944613584,1.000006076284678,541
-3.5535e-05,0.00138,1.000097944613584,1.0000108733776094,542
-3.5535e-05,0.00138,1.000097944613584,1.0000156704935528,543
-3.5535e-05,0.00138,1.000097944613584,1.000020467632508,544
-3.5535e-05,0.00138,1.0001279295763457,1.0000012792147588,545
-3.5535e-05,0.00138,1.0001279295763457,1.000006076284678,546
-3.5535e-05,0.00138,1.0001279295763457,1.0000108733776094,547
-3.5535e-05,0.00138,1.0001279295763457,1.0000156704935528,548
-3.5535e-05,0.00138,1.0001279295763457,1.000020467632508,549
-6.969e-05,0.00138,1.0000079951190892,1.0000012792147588,550
-6.969e-05,0.00138,1.0000079951190892,1.000006076284678,551
-6.969e-05,0.00138,1.0000079951190892,1.0000108733776094,552
-6.969e-05,0.00138,1.0000079951190892,1.0000156704935528,553
-6.969e-05,0.00138,1.0000079951190892,1.000020467632508,554
-6.969e-05,0.00138,1.0000379773849828,1.0000012792147588,555
-6.969e-05,0.00138,1.0000379773849828,1.000006076284678,556
-6.969e-05,0.00138,1.0000379773849828,1.0000108733776094,557
-6.969e-05,0.00138,1.0000379773849828,1.0000156704935528,558
-6.969e-05,0.00138,1.0000379773849828,1.000020467632508,559
-6.969e-05,0.00138,1.0000679605498053,1.0000012792147588,560
-6.969e-05,0.00138,1.0000679605498053,1.000006076284678,561
-6.969e-05,0.00138,1.0000679605498053,1.0000108733776094,562
-6.969e-05,0.00138,1.0000679605498053,1.0000156704935528,563
-6.969e-05,0.00138,1.0000679605498053,1.000020467632508,564
-6.969e-05,0.00138,1.000097944613584,1.0000012792147588,565
-6.969e-05,0.00138,1.000097944613584,1.000006076284678,566
-6.969e-05,0.00138,1.000097944613584,1.0000108733776094,567
-6.969e-05,0.00138,1.000097944613584,1.0000156704935528,568
-6.969e-05,0.00138,1.000097944613584,1.000020467632508,569
-6.969e-05,0.00138,1.0001279295763457,1.0000012792147588,570
-6.969e-05,0.00138,1.0001279295763457,1.000006076284678,571
-6.969e-05,0.00138,1.0001279295763457,1.0000108733776094,572
-6.969e-05,0.00138,1.0001279295763457,1.0000156704935528,573
-6.969e-05,0.00138,1.0001279295763457,1.000020467632508,574
-0.000103845,0.00138,1.0000079951190892,1.0000012792147588,575
-0.000103845,0.00138,1.0000079951190892,1.000006076284678,576
-0.000103845,0.00138,1.0000079951190892,1.0000108733776094,577
-0.000103845,0.00138,1.0000079951190892,1.0000156704935528,578
-0.000103845,0.00138,1.0000079951190892,1.000020467632508,579
-0.000103845,0.00138,1.0000379773849828,1.0000012792147588,580
-0.000103845,0.00138,1.0000379773849828,1.000006076284678,581
-0.000103845,0.00138,1.0000379773849828,1.0000108733776094,582
-0.000103845,0.00138,1.0000379773849828,1.0000156704935528,583
-0.000103845,0.00138,1.0000379773849828,1.000020467632508,584
-0.000103845,0.00138,1.0000679605498053,1.0000012792147588,585
-0.000103845,0.00138,1.0000679605498053,1.000006076284678,586
-0.000103845,0.00138,1.0000679605498053,1.0000108733776094,587
-0.000103845,0.00138,1.0000679605498053,1.0000156704935528,588
-0.000103845,0.00138,1.0000679605498053,1.000020467632508,589
-0.000103845,0.00138,1.000097944613584,1.0000012792147588,590
-0.000103845,0.00138,1.000097944613584,1.000006076284678,591
-0.000103845,0.00138,1.000097944613584,1.0000108733776094,592
-0.000103845,0.00138,1.000097944613584,1.0000156704935528,593
-0.000103845,0.00138,1.000097944613584,1.000020467632508,594
-0.000103845,0.00138,1.0001279295763457,1.0000012792147588,595
-0.000103845,0.00138,1.0001279295763457,1.000006076284678,596
-0.000103845,0.00138,1.0001279295763457,1.0000108733776094,597
-0.000103845,0.00138,1.0001279295763457,1.0000156704935528,598
-0.000103845,0.00138,1.0001279295763457,1.000020467632508,599
-0.000138,0.00138,1.0000079951190892,1.0000012792147588,600
-0.000138,0.00138,1.0000079951190892,1.000006076284678,601
-0.000138,0.00138,1.0000079951190892,1.0000108733776094,602
-0.000138,0.00138,1.0000079951190892,1.0000156704935528,603
-0.000138,0.00138,1.0000079951190892,1.000020467632508,604
-0.000138,0.00138,1.0000379773849828,1.0000012792147588,605
-0.000138,0.00138,1.0000379773849828,1.000006076284678,606
-0.000138,0.00138,1.0000379773849828,1.0000108733776094,607
-0.000138,0.00138,1.0000379773849828,1.0000156704935528,608
-0.000138,0.00138,1.0000379773849828,1.000020467632508,609
-0.000138,0.00138,1.0000679605498053,1.0000012792147588,610
-0.000138,0.00138,1.0000679605498053,1.000006076284678,611
-0.000138,0.00138,1.0000679605498053,1.0000108733776094,612
-0.000138,0.00138,1.0000679605498053,1.0000156704935528,613
-0.000138,0.00138,1.0000679605498053,1.000020467632508,614
-0.000138,0.00138,1.000097944613584,1.0000012792147588,615
-0.000138,0.00138,1.000097944613584,1.000006076284678,616
-0.000138,0.00138,1.000097944613584,1.0000108733776094,617
-0.000138,0.00138,1.000097944613584,1.0000156704935528,618
-0.000138,0.00138,1.000097944613584,1.000020467632508,619
-0.000138,0.00138,1.0001279295763457,1.0000012792147588,620
-0.000138,0.00138,1.0001279295763457,1.000006076284678,621
-0.000138,0.00138,1.0001279295763457,1.0000108733776094,622
-0.000138,0.00138,1.0001279295763457,1.0000156704935528,623
-0.000138,0.00138,1.0001279295763457,1.000020467632508,624
